GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "00000","United States", ,SAINC45,310,"...","Equals: Net income including corporate farms","Thousands of dollars",14088790,14078208,14714180,18944630,33233161,25946783,24991059,19444036,18395832,22873745,24450940,11703082,20901715,15663308,5440744,24876828,25224129,27138323,34083032,32096153,40992592,40831442,34310633,45803246,39212538,45299038,28190034,49688564,42772956,37361687,35651428,39610284,41992686,28620398,49781484,71519609,63300500,41795833,54946991,55049502,38109241,54305777,90018057,80518092,112447898,84992363,61971632,42890220,48028830,38803730
 "00000","United States", ,SAINC45,320,"..."," Less: Net income of corporate farms","Thousands of dollars",682225,633564,784511,1347051,3485641,1840978,2341049,1570769,1698704,2662961,3129131,162985,2381148,910834,-2349143,2465139,2873400,3041718,3915127,3477307,6304141,6683498,5077936,8122656,5802836,8724725,3864553,10355796,8605354,6527497,4896654,6613844,7658234,6030321,10970398,17393940,12996807,7867975,11862527,10949965,5801773,10641780,19574726,15483282,15297676,10268665,1782851,3622225,4574409,1661200
 "00000","United States", ,SAINC45,330,"..."," Plus: Statistical adjustment","Thousands of dollars",435,356,331,421,480,195,-10,-267,-128,216,191,-97,433,-474,113,311,271,395,95,154,-451,56,303,410,298,-313,-481,232,398,-190,226,-440,-452,-77,-86,331,307,142,-464,463,-468,3,-331,190,-222,302,219,5,-421,470
 "00000","United States", ,SAINC45,340,"...","Equals: Farm proprietors' income","Thousands of dollars",13407000,13445000,13930000,17598000,29748000,24106000,22650000,17873000,16697000,20211000,21322000,11540000,18521000,14752000,7790000,22412000,22351000,24097000,30168000,28619000,34688000,34148000,29233000,37681000,33410000,36574000,24325000,39333000,34168000,30834000,30755000,32996000,34334000,22590000,38811000,54126000,50304000,33928000,43084000,44100000,32307000,43664000,70443000,65035000,97150000,74724000,60189000,39268000,43454000,37143000
 "00000","United States", ,SAINC45,350,"..."," Plus: Farm wages and salaries","Thousands of dollars",3763000,3942000,3912000,4025000,4698000,5473000,5844000,6532000,6870000,7229000,7903000,8218000,8044000,9138000,8809000,8792000,8921000,8336000,8389000,9464000,10000000,11666000,11301000,11061000,11933000,12213000,13079000,13752000,14894000,15883000,16169000,16970000,17919000,17911000,17574000,18954000,19022000,18764000,21258000,21132000,21349000,20292000,19323000,23746000,23768000,24178000,22786000,24248000,24305000,24305000
 "00000","United States", ,SAINC45,360,"..."," Plus: Farm supplements to wages and salaries","Thousands of dollars",260000,273000,300000,324000,429000,518000,638000,813000,924000,944000,996000,980000,911000,876000,851000,955000,983000,961000,1031000,1148000,1481000,1801000,1947000,1974000,2257000,2221000,2405000,2276000,2249000,2255000,2637000,2674000,2912000,2880000,2915000,3226000,3013000,3123000,4080000,4549000,4398000,3989000,3773000,4557000,4785000,4931000,4525000,5138000,5503000,6484000
 "00000","United States", ,SAINC45,370,"...","Equals: Farm earnings","Thousands of dollars",17430000,17660000,18142000,21947000,34875000,30097000,29132000,25218000,24491000,28384000,30221000,20738000,27476000,24766000,17450000,32159000,32255000,33394000,39588000,39231000,46169000,47615000,42481000,50716000,47600000,51008000,39809000,55361000,51311000,48972000,49561000,52640000,55165000,43381000,59300000,76306000,72339000,55815000,68422000,69781000,58054000,67945000,93539000,93338000,125703000,103833000,87500000,68654000,73262000,67932000
 "01000","Alabama",5,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars)","Thousands of dollars",791520,827927,880036,979808,1400871,1282147,1428001,1711144,1618509,1928465,2140562,1943166,2186009,2092120,2114221,2276995,2061169,2145387,2293913,2565760,2842982,2915279,2981682,2841110,2963962,3061299,2986374,3212791,3409690,3476863,3665084,3550505,3780905,3246454,3957468,4735108,4713622,4172816,4567941,4820249,4635976,5004740,5035692,5574764,6346482,6799351,5955557,5286863,5860631,6023390
 "01000","Alabama",5,SAINC45,20,"..."," Cash receipts: Livestock and products","Thousands of dollars",584204,593339,585596,683990,993087,735002,920310,1081209,1022416,1288221,1415932,1275007,1332952,1300884,1350383,1465794,1381427,1509440,1628182,1861636,2102349,2272545,2234383,2072224,2224486,2260459,2271573,2460122,2611158,2799157,3016761,2947902,3136988,2706051,3162142,3898739,3936990,3548337,3860322,4022231,3691171,4057826,3989144,4258818,4993113,5531173,4915864,4179995,4743530,4844185
 "01000","Alabama",5,SAINC45,30,"...","  Meat animals and other livestock","Thousands of dollars",246988,273189,271946,350076,450718,240405,334753,500605,430762,618807,693158,511293,524536,544874,523468,486669,507454,490540,655738,701832,729908,850268,835965,631215,574702,529374,540951,519894,662301,699992,809966,884491,810113,753410,985199,1147137,1194026,1160810,1069659,975050,839005,921730,934502,1041141,987086,1223511,1141991,904692,1022177,977962
 "01000","Alabama",5,SAINC45,31,"...","   Cattle and calves","Thousands of dollars",165288,194263,193755,249717,308104,126264,183942,377656,318871,483635,531385,351268,385227,419204,409068,380677,416004,396372,541952,609244,623916,675564,660644,486642,452575,418521,420303,385291,523069,573616,666700,712757,657168,609880,787344,926403,943124,929813,827782,743044,618271,698279,699069,824889,769979,1011427,934412,701380,833273,814202
 "01000","Alabama",5,SAINC45,32,"...","   Hogs and pigs","Thousands of dollars",80265,77513,72786,94502,136457,109754,144265,116332,104471,126786,153117,150317,128710,107652,95400,82992,61450,61135,78709,57171,62272,118122,115217,99482,72260,59088,58981,69843,63691,41648,48588,66671,58232,36252,38374,55005,88053,77053,91013,72936,93947,79241,67539,64213,74791,65074,58453,43251,32471,30741
